"","ttext","score","date","isretweet","retweetcount","favoritecount","duplicate"
"9791","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:39:51","TRUE","9113","0",TRUE
"9792","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:39:49","TRUE","9113","0",TRUE
"9793","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:39:46","TRUE","9113","0",TRUE
"9794","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:39:44","TRUE","9113","0",TRUE
"9795","RT @rarebre3d: Amazon: Your item will be delivered June 10th

Also Amazon: Lol jk girl its out for delivery","0","2020-05-02 17:39:29","TRUE","58","0",TRUE
"9796","@amazon someone named Christian supposedly delivered my package and left it downstairs, why arent the workers foll  ","0","2020-05-02 17:39:23","FALSE","0","0",FALSE
"9797","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:39:16","TRUE","9113","0",TRUE
"9798","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:39:15","TRUE","9113","0",TRUE
"9799","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:39:10","TRUE","9113","0",TRUE
"9800","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:39:07","TRUE","9113","0",TRUE
"9801","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:38:58","TRUE","9113","0",TRUE
"9802","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:38:57","TRUE","9113","0",TRUE
"9803","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:38:54","TRUE","9113","0",TRUE
"9804","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:38:53","TRUE","9113","0",TRUE
"9805","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:38:53","TRUE","9113","0",TRUE
"9806","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:38:45","TRUE","9113","0",TRUE
"9807","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:38:40","TRUE","9113","0",TRUE
"9808","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:38:23","TRUE","9113","0",TRUE
"9809","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:38:23","TRUE","9113","0",TRUE
"9810","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:38:18","TRUE","9113","0",TRUE
"9811","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:38:10","TRUE","9113","0",TRUE
"9812","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:38:04","TRUE","9113","0",TRUE
"9813","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:38:00","TRUE","9113","0",TRUE
"9814","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:38:00","TRUE","9113","0",TRUE
"9815","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:37:51","TRUE","9113","0",TRUE
"9816","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:37:50","TRUE","9113","0",TRUE
"9817","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:37:49","TRUE","9113","0",TRUE
"9818","RT @Techglares: Amazon Pantry available in More than 30 Cities.

 Delivery in 2 Days.

 Link :  ","1","2020-05-02 17:37:43","TRUE","4","0",TRUE
"9819","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:37:37","TRUE","9113","0",TRUE
"9820","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:37:31","TRUE","9113","0",TRUE
"9821","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:37:23","TRUE","9113","0",TRUE
"9822","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:37:15","TRUE","9113","0",TRUE
"9823","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:37:14","TRUE","9113","0",TRUE
"9824","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:37:04","TRUE","9113","0",TRUE
"9825","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:37:02","TRUE","9113","0",TRUE
"9826","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:36:56","TRUE","9113","0",TRUE
"9827","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:36:56","TRUE","9113","0",TRUE
"9828","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:36:54","TRUE","9113","0",TRUE
"9829","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:36:53","TRUE","9113","0",TRUE
"9830","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:36:53","TRUE","9113","0",TRUE
"9831","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:36:51","TRUE","9113","0",TRUE
"9832","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:36:50","TRUE","9113","0",TRUE
"9833","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:36:47","TRUE","9113","0",TRUE
"9834","Amazon Pantry available in More than 30 Cities.

 Delivery in 2 Days.

 Link :  ","1","2020-05-02 17:36:33","FALSE","4","2",FALSE
"9835","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:36:30","TRUE","9113","0",TRUE
"9836","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:36:21","TRUE","9113","0",TRUE
"9837","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:36:21","TRUE","9113","0",TRUE
"9838","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:36:20","TRUE","9113","0",TRUE
"9839","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:36:19","TRUE","9113","0",TRUE
"9840","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:36:09","TRUE","9113","0",TRUE
"9841","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:36:03","TRUE","9113","0",TRUE
"9842","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:35:58","TRUE","9113","0",TRUE
"9843","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:35:57","TRUE","9113","0",TRUE
"9844","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:35:55","TRUE","9113","0",TRUE
"9845","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:35:54","TRUE","9113","0",TRUE
"9846","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:35:50","TRUE","9113","0",TRUE
"9847","@MaxIsbach @herwishisthis @amazon One order, the package was given to the leasing office rather than into the hub.  ","0","2020-05-02 17:35:44","FALSE","0","0",FALSE
"9848","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:35:41","TRUE","9113","0",TRUE
"9849","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:35:33","TRUE","9113","0",TRUE
"9850","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:35:30","TRUE","9113","0",TRUE
"9851","As Customer Journey Leans Digital, Amazon Becomes Unlikely Source of Inspiration customerjourney  ","0","2020-05-02 17:35:26","FALSE","0","0",FALSE
"9852","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:35:23","TRUE","9113","0",TRUE
"9853","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:35:20","TRUE","9113","0",TRUE
"9854","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:35:18","TRUE","9113","0",TRUE
"9855","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:35:16","TRUE","9113","0",TRUE
"9856","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:35:14","TRUE","9113","0",TRUE
"9857","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:35:14","TRUE","9113","0",TRUE
"9858","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:35:09","TRUE","9113","0",TRUE
"9859","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:35:08","TRUE","9113","0",TRUE
"9860","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:35:03","TRUE","9113","0",TRUE
"9861","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:35:01","TRUE","9113","0",TRUE
"9862","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:34:57","TRUE","9113","0",TRUE
"9863","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:34:44","TRUE","9113","0",TRUE
"9864","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:34:40","TRUE","9113","0",TRUE
"9865","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:34:39","TRUE","9113","0",TRUE
"9866","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:34:29","TRUE","9113","0",TRUE
"9867","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:34:26","TRUE","9113","0",TRUE
"9868","RT @rarebre3d: Amazon: Your item will be delivered June 10th

Also Amazon: Lol jk girl its out for delivery","0","2020-05-02 17:34:18","TRUE","58","0",TRUE
"9869","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:34:13","TRUE","9113","0",TRUE
"9870","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:34:12","TRUE","9113","0",TRUE
"9871","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:34:09","TRUE","9113","0",TRUE
"9872","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:34:09","TRUE","9113","0",TRUE
"9873","RT @rarebre3d: Amazon: Your item will be delivered June 10th

Also Amazon: Lol jk girl its out for delivery","0","2020-05-02 17:34:01","TRUE","58","0",TRUE
"9874","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:34:00","TRUE","9113","0",TRUE
"9875","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:33:54","TRUE","9113","0",TRUE
"9876","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:33:52","TRUE","9113","0",TRUE
"9877","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:33:50","TRUE","9113","0",TRUE
"9878","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:33:49","TRUE","9113","0",TRUE
"9879","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:33:41","TRUE","9113","0",TRUE
"9880","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:33:39","TRUE","9113","0",TRUE
"9881","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:33:37","TRUE","9113","0",TRUE
"9882","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:33:37","TRUE","9113","0",TRUE
"9883","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:33:37","TRUE","9113","0",TRUE
"9884","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:33:37","TRUE","9113","0",TRUE
"9885","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:33:27","TRUE","9113","0",TRUE
"9886","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:33:25","TRUE","9113","0",TRUE
"9887","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:33:25","TRUE","9113","0",TRUE
"9888","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:33:24","TRUE","9113","0",TRUE
"9889","The 19 Love Languages (2020 Edition):

1 Physical Touch
2 Netflix
3 TP
4 Outdoor Time
5 Face Mask
6 Costco Run
7 Cl  ","1","2020-05-02 17:33:23","FALSE","0","0",FALSE
"9890","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:33:20","TRUE","9113","0",TRUE
"9891","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:33:20","TRUE","9113","0",TRUE
"9892","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:33:15","TRUE","9113","0",TRUE
"9893","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:33:10","TRUE","9113","0",TRUE
"9894","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:33:07","TRUE","9113","0",TRUE
"9895","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:33:02","TRUE","9113","0",TRUE
"9896","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:32:59","TRUE","9113","0",TRUE
"9897","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:32:50","TRUE","9113","0",TRUE
"9898","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:32:47","TRUE","9113","0",TRUE
"9899","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:32:43","TRUE","9113","0",TRUE
"9900","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:32:41","TRUE","9113","0",TRUE
"9901","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:32:28","TRUE","9113","0",TRUE
"9902","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:32:26","TRUE","9113","0",TRUE
"9903","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:32:21","TRUE","9113","0",TRUE
"9904","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:32:20","TRUE","9113","0",TRUE
"9905","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:32:11","TRUE","9113","0",TRUE
"9906","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:32:08","TRUE","9113","0",TRUE
"9907","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:32:06","TRUE","9113","0",TRUE
"9908","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:32:01","TRUE","9113","0",TRUE
"9909","@CatHindle Hi Cat. We're sorry to hear about the trouble. To clarify, have we missed the delivery date shown here:  ","-3","2020-05-02 17:31:59","FALSE","0","0",FALSE
"9910","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:31:55","TRUE","9113","0",TRUE
"9911","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:31:51","TRUE","9113","0",TRUE
"9912","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:31:50","TRUE","9113","0",TRUE
"9913","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:31:50","TRUE","9113","0",TRUE
"9914","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:31:49","TRUE","9113","0",TRUE
"9915","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:31:44","TRUE","9113","0",TRUE
"9916","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:31:31","TRUE","9113","0",TRUE
"9917","lol I love Amazon. Placed order on April 30, said guarantee delivery would be May 8, got an email on May 2 saying g  ","2","2020-05-02 17:31:30","FALSE","0","0",FALSE
"9918","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:31:26","TRUE","9113","0",TRUE
"9919","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:31:23","TRUE","9113","0",TRUE
"9920","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:31:14","TRUE","9113","0",TRUE
"9921","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:31:04","TRUE","9113","0",TRUE
"9922","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:30:55","TRUE","9113","0",TRUE
"9923","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:30:44","TRUE","9113","0",TRUE
"9924","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:30:43","TRUE","9113","0",TRUE
"9925","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:30:39","TRUE","9113","0",TRUE
"9926","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:30:30","TRUE","9113","0",TRUE
"9927","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:30:28","TRUE","9113","0",TRUE
"9928","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:30:23","TRUE","9113","0",TRUE
"9929","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:30:19","TRUE","9113","0",TRUE
"9930","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:30:19","TRUE","9113","0",TRUE
"9931","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:30:15","TRUE","9113","0",TRUE
"9932","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:30:15","TRUE","9113","0",TRUE
"9933","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:30:13","TRUE","9113","0",TRUE
"9934","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:30:07","TRUE","9113","0",TRUE
"9935","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:30:00","TRUE","9113","0",TRUE
"9936","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:29:58","TRUE","9113","0",TRUE
"9937","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:29:55","TRUE","9113","0",TRUE
"9938","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:29:55","TRUE","9113","0",TRUE
"9939","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:29:48","TRUE","9113","0",TRUE
"9940","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:29:48","TRUE","9113","0",TRUE
"9941","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:29:45","TRUE","9113","0",TRUE
"9942","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:29:45","TRUE","9113","0",TRUE
"9943","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:29:40","TRUE","9113","0",TRUE
"9944","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:29:34","TRUE","9113","0",TRUE
"9945","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:29:31","TRUE","9113","0",TRUE
"9946","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:29:30","TRUE","9113","0",TRUE
"9947","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:29:28","TRUE","9113","0",TRUE
"9948","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:29:22","TRUE","9113","0",TRUE
"9949","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:29:19","TRUE","9113","0",TRUE
"9950","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:29:03","TRUE","9113","0",TRUE
"9951","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:29:02","TRUE","9113","0",TRUE
"9952","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:29:01","TRUE","9113","0",TRUE
"9953","@Chaela1982 @allinaname3 @debsinkers @MattHancock 13,000 were sent to hospitals, and NHS centres. 27,000 were sent  ","0","2020-05-02 17:28:57","FALSE","0","1",FALSE
"9954","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:28:48","TRUE","9113","0",TRUE
"9955","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:28:47","TRUE","9113","0",TRUE
"9956","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:28:46","TRUE","9113","0",TRUE
"9957","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:28:45","TRUE","9113","0",TRUE
"9958","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-02 17:28:43","TRUE","9113","0",TRUE
